month,day,weekday,hour,power,temperature,humidity,wind,Bulb,CFL,Tubelgiht,TV,Refrigerator,Fan,Cooler,AC,Water Pump,Iron,Immersion
1,8,6,1,20,273.5,0,8,0,2,0,0,0,0,0,0,0,0,0
4,10,3,15,2757,303.5,0,66,0,0,0,0,1,2,0,1,0,1,0
2,23,4,10,0,282.0,2,84,0,0,0,0,0,0,0,0,0,0,0
12,30,2,2,60,274.0,0,60,0,2,1,0,0,0,0,0,0,0,0
2,15,0,3,40,276.5,2,83,0,4,0,0,0,0,0,0,0,0,0
3,8,5,13,429,302.5,1,82,0,0,0,1,1,2,0,0,0,0,0
9,20,2,17,1350,284.5,1,21,0,0,0,0,0,0,0,0,1,1,0
8,27,5,20,1996,305.0,2,93,0,4,1,1,1,2,0,1,0,0,0
12,14,4,3,20,277.5,1,85,0,2,0,0,0,0,0,0,0,0,0
3,4,3,6,842,298.0,0,65,0,4,1,0,1,4,0,0,1,0,0
3,14,4,0,306,297.0,1,8,0,0,2,0,1,1,0,0,0,0,0
1,9,0,20,200,285.0,1,74,0,1,1,1,0,0,0,0,0,0,0
7,15,2,18,2663,304.0,1,67,0,0,0,0,1,1,0,1,0,1,0
9,7,0,19,410,286.5,1,8,0,2,1,0,0,0,0,0,1,0,0
3,5,5,13,1826,300.5,2,42,0,0,0,1,1,1,0,1,0,0,0
6,14,0,0,1858,297.0,1,4,0,4,0,0,1,2,0,1,0,0,0
9,1,1,8,0,277.0,1,74,0,0,0,0,0,0,0,0,0,0,0
1,23,6,22,230,286.0,2,4,0,0,2,1,0,0,0,0,0,0,0
2,4,4,8,0,277.0,0,28,0,0,0,0,0,0,0,0,0,0,0
4,28,5,9,2049,298.5,0,79,0,0,0,1,1,4,0,1,0,0,0
5,23,6,2,1788,298.0,0,0,0,0,1,0,1,1,0,1,0,0,0
8,23,3,10,1362,301.0,1,38,0,0,0,0,1,3,0,0,0,1,0
8,17,0,5,377,298.5,1,95,0,0,0,0,1,4,0,0,0,0,0
9,16,4,10,1000,281.0,2,70,0,0,0,0,0,0,0,0,0,0,1
12,12,1,7,1350,278.5,2,2,0,0,0,0,0,0,0,0,1,1,0
1,13,2,15,1000,282.5,0,75,0,0,0,0,0,0,0,0,0,1,0
11,19,5,16,150,282.0,1,79,0,0,0,1,0,0,0,0,0,0,0
9,11,3,14,1000,283.0,0,49,0,0,0,0,0,0,0,0,0,1,0
4,4,1,5,1951,297.5,2,46,0,1,2,0,1,4,0,1,0,0,0
3,28,6,10,1548,301.0,1,12,0,0,0,1,1,4,0,0,0,1,0
9,22,3,13,0,280.5,1,43,0,0,0,0,0,0,0,0,0,0,0
11,10,0,19,460,282.5,1,72,0,3,2,0,0,0,0,0,1,0,0
6,18,0,14,242,303.0,1,40,0,0,0,0,1,2,0,0,0,0,0
6,8,3,6,530,298.0,0,95,0,4,0,0,1,0,0,0,1,0,0
10,2,4,3,70,275.5,1,35,0,3,1,0,0,0,0,0,0,0,0
5,19,2,14,1310,300.0,1,33,0,0,0,0,1,3,0,0,0,1,0
4,28,1,12,1259,299.0,2,24,0,0,0,0,1,2,0,0,0,1,0
4,11,6,16,2959,301.0,2,37,0,0,0,1,1,2,0,1,0,1,0
4,29,5,4,1919,296.0,1,18,0,2,0,0,1,4,0,1,0,0,0
11,11,4,15,0,281.5,1,5,0,0,0,0,0,0,0,0,0,0,0
5,18,1,17,2092,301.5,0,49,0,0,0,0,1,2,0,1,1,0,0
12,10,4,6,430,276.0,1,86,0,4,1,0,0,0,0,0,1,0,0
10,18,5,23,230,284.5,2,38,0,4,1,1,0,0,0,0,0,0,0
4,20,4,13,1830,303.5,0,43,0,0,0,0,1,3,0,1,0,0,0
4,24,3,12,2917,301.0,1,73,0,0,0,0,1,4,0,1,0,1,0
10,29,6,9,1150,278.5,1,1,0,0,0,1,0,0,0,0,0,0,1
2,1,2,11,1000,280.5,2,0,0,0,0,0,0,0,0,0,0,0,1
2,6,4,15,0,284.5,1,86,0,0,0,0,0,0,0,0,0,0,0
4,11,2,17,3103,302.5,0,22,0,0,0,0,1,1,0,1,1,1,0
10,13,6,16,150,283.0,1,97,0,0,0,1,0,0,0,0,0,0,0
6,5,0,12,1368,301.0,0,3,0,0,0,0,1,4,0,0,0,1,0
7,15,1,14,1784,300.0,2,71,0,0,0,0,1,3,0,1,0,0,0
5,13,3,0,194,297.0,1,9,0,0,0,0,1,0,0,0,0,0,0
12,19,1,22,90,286.0,1,56,0,1,2,0,0,0,0,0,0,0,0
4,30,3,20,1940,306.0,1,12,0,0,0,1,1,3,0,1,0,0,0
8,29,6,14,1514,301.0,0,47,0,0,0,1,1,3,0,0,0,1,0
2,29,5,13,1150,279.5,1,36,0,0,0,1,0,0,0,0,0,1,0
11,8,5,0,0,274.0,0,76,0,0,0,0,0,0,0,0,0,0,0
4,18,4,20,1930,305.0,0,21,0,4,0,1,1,2,0,1,0,0,0
1,28,2,9,1000,281.5,1,58,0,0,0,0,0,0,0,0,0,0,1
4,14,4,9,1750,301.5,0,76,0,0,0,0,1,1,0,1,0,0,0
2,20,5,1,60,274.5,0,4,0,2,1,0,0,0,0,0,0,0,0
7,3,3,11,1939,299.5,0,86,0,0,0,0,1,4,0,1,0,0,0
8,9,2,8,1757,299.0,0,69,0,0,0,0,1,1,0,1,0,0,0
5,17,6,2,1646,297.0,2,92,0,0,1,0,1,0,0,1,0,0,0
7,29,2,15,1731,302.5,2,11,0,0,0,0,1,1,0,1,0,0,0
6,5,5,16,1947,303.0,1,92,0,0,0,1,1,3,0,1,0,0,0
3,30,2,12,2876,299.0,1,37,0,0,0,0,1,4,0,1,0,1,0
4,30,6,22,1860,305.0,2,93,0,2,0,1,1,0,0,1,0,0,0
11,20,0,3,80,277.5,2,73,0,4,1,0,0,0,0,0,0,0,0
4,24,5,2,1881,296.0,0,42,0,4,2,0,1,2,0,1,0,0,0
1,5,5,19,600,285.5,1,15,0,2,2,1,0,0,0,0,1,0,0
10,26,4,18,2000,282.0,2,10,0,0,0,0,0,0,0,0,0,1,1
7,13,1,21,564,304.5,2,51,0,2,2,1,1,3,0,0,0,0,0
4,21,4,10,1782,300.0,0,36,0,0,0,0,1,2,0,1,0,0,0
3,11,0,9,2815,297.5,2,83,0,0,0,0,1,2,0,1,0,1,0
5,8,6,2,409,298.0,0,65,0,1,2,0,1,2,0,0,0,0,0
8,9,0,23,1684,305.5,2,46,0,4,0,0,1,0,0,1,0,0,0
4,5,1,20,1963,305.0,1,79,0,1,2,1,1,1,0,1,0,0,0
5,3,3,2,398,296.0,2,6,0,2,2,0,1,2,0,0,0,0,0
12,7,5,11,2150,281.5,0,36,0,0,0,1,0,0,0,0,0,1,1
11,6,5,20,170,286.0,1,92,0,2,0,1,0,0,0,0,0,0,0
10,3,1,7,1350,276.5,0,8,0,0,0,0,0,0,0,0,1,1,0
6,26,0,0,1942,293.0,2,74,0,2,1,0,1,4,0,1,0,0,0
11,20,5,17,500,284.5,0,79,0,0,0,1,0,0,0,0,1,0,0
4,10,4,13,1251,299.5,1,9,0,0,0,0,1,1,0,0,0,1,0
7,10,6,18,2969,305.0,1,9,0,0,0,1,1,2,0,1,0,1,0
6,22,3,14,2845,302.0,0,2,0,0,0,0,1,4,0,1,0,1,0
10,6,5,16,1150,285.0,0,67,0,0,0,1,0,0,0,0,0,0,1
11,26,4,20,210,284.0,0,92,0,2,1,1,0,0,0,0,0,0,0
2,9,3,16,1000,283.0,0,15,0,0,0,0,0,0,0,0,0,0,1
11,8,4,2,40,275.0,1,24,0,4,0,0,0,0,0,0,0,0,0
11,30,6,20,270,286.0,2,88,0,4,2,1,0,0,0,0,0,0,0
1,27,2,11,2000,281.5,1,64,0,0,0,0,0,0,0,0,0,1,1
10,2,6,21,250,283.5,2,97,0,2,2,1,0,0,0,0,0,0,0
6,5,3,10,2901,298.0,2,50,0,0,0,0,1,4,0,1,0,1,0
5,28,3,17,2085,305.5,0,96,0,0,0,0,1,1,0,1,1,0,0
4,21,0,5,1719,295.5,0,14,0,4,0,0,1,0,0,1,0,0,0
2,10,5,13,1150,279.5,2,91,0,0,0,1,0,0,0,0,0,1,0
7,30,2,19,2060,305.5,2,64,0,4,0,0,1,0,0,1,1,0,0
9,22,6,20,230,285.0,0,61,0,4,1,1,0,0,0,0,0,0,0
6,4,1,22,175,306.0,0,57,0,2,0,0,1,0,0,0,0,0,0
6,13,1,5,346,299.5,2,49,0,3,0,0,1,3,0,0,0,0,0
6,27,5,17,2243,305.5,2,30,0,0,0,1,1,1,0,1,1,0,0
2,3,1,6,430,276.0,1,9,0,4,1,0,0,0,0,0,1,0,0
12,23,6,11,2150,279.5,0,55,0,0,0,1,0,0,0,0,0,1,1
5,1,5,15,1507,300.5,1,58,0,0,0,1,1,3,0,0,0,1,0
11,12,0,7,1350,280.5,2,27,0,0,0,0,0,0,0,0,1,1,0
11,4,5,1,70,274.5,1,53,0,3,1,0,0,0,0,0,0,0,0
8,27,3,2,428,294.0,1,20,0,1,0,0,1,4,0,0,0,0,0
4,1,5,3,1789,294.5,2,71,0,0,0,0,1,3,0,1,0,0,0
9,26,0,14,1000,282.0,1,39,0,0,0,0,0,0,0,0,0,1,0
3,12,6,22,2090,308.0,1,72,0,3,1,1,1,4,0,1,0,0,0
11,24,5,23,170,285.5,1,81,0,2,0,1,0,0,0,0,0,0,0
5,19,2,16,1286,305.0,0,68,0,0,0,0,1,2,0,0,0,1,0
9,9,6,9,1150,278.5,2,29,0,0,0,1,0,0,0,0,0,0,1
12,5,2,20,160,286.0,0,94,0,1,0,1,0,0,0,0,0,0,0
8,25,2,3,1898,298.5,0,73,0,4,2,0,1,2,0,1,0,0,0
6,19,6,22,1809,308.0,2,35,0,1,0,1,1,0,0,1,0,0,0
4,29,2,23,1717,304.5,0,63,0,4,1,0,1,0,0,1,0,0,0
5,20,5,19,871,306.5,1,15,0,1,1,1,1,3,0,0,1,0,0
9,25,1,10,1000,279.0,0,20,0,0,0,0,0,0,0,0,0,0,1
7,20,0,7,3217,299.5,1,21,0,0,0,0,1,3,0,1,1,1,0
3,28,1,9,2810,300.5,1,48,0,0,0,0,1,2,0,1,0,1,0
11,24,2,11,1000,282.5,1,91,0,0,0,0,0,0,0,0,0,0,1
6,26,3,12,2855,301.0,2,87,0,0,0,0,1,4,0,1,0,1,0
4,9,0,6,808,297.0,0,17,0,1,2,0,1,4,0,0,1,0,0
3,2,5,6,2239,297.0,2,66,0,2,1,0,1,3,0,1,1,0,0
7,22,0,12,1781,302.0,1,51,0,0,0,0,1,2,0,1,0,0,0
9,30,6,17,1500,283.5,0,0,0,0,0,1,0,0,0,0,1,0,1
9,24,4,3,60,277.5,0,9,0,2,1,0,0,0,0,0,0,0,0
12,12,0,8,0,280.0,0,50,0,0,0,0,0,0,0,0,0,0,0
2,2,0,1,90,273.5,2,31,0,1,2,0,0,0,0,0,0,0,0
7,27,0,11,370,299.5,2,86,0,0,0,0,1,4,0,0,0,0,0
11,17,0,18,1000,284.0,0,89,0,0,0,0,0,0,0,0,0,0,1
7,16,5,1,1998,295.5,1,67,0,4,1,0,1,4,0,1,0,0,0
4,21,3,23,393,307.5,0,75,0,0,1,0,1,4,0,0,0,0,0
6,26,4,23,1959,304.5,2,27,0,2,2,0,1,4,0,1,0,0,0
11,3,4,8,0,277.0,0,67,0,0,0,0,0,0,0,0,0,0,0
1,9,3,17,2350,285.5,1,49,0,0,0,0,0,0,0,0,1,1,1
10,2,4,1,40,275.5,2,20,0,4,0,0,0,0,0,0,0,0,0
4,13,4,18,359,305.0,1,21,0,0,0,0,1,4,0,0,0,0,0
9,9,6,3,90,274.5,0,46,0,1,2,0,0,0,0,0,0,0,0
1,30,0,5,60,279.5,2,7,0,2,1,0,0,0,0,0,0,0,0
12,24,5,20,190,285.0,0,30,0,4,0,1,0,0,0,0,0,0,0
7,26,2,15,368,302.5,2,92,0,0,0,0,1,3,0,0,0,0,0
9,23,0,8,1000,280.0,0,38,0,0,0,0,0,0,0,0,0,0,1
1,2,2,5,90,277.5,1,75,0,1,2,0,0,0,0,0,0,0,0
4,12,2,8,1417,300.0,2,24,0,0,0,0,1,4,0,0,0,1,0
8,5,3,0,1742,297.0,2,36,0,2,1,0,1,1,0,1,0,0,0
4,25,5,14,1962,303.0,1,94,0,0,0,1,1,3,0,1,0,0,0
4,27,0,11,261,298.5,2,68,0,0,0,0,1,2,0,0,0,0,0
8,6,5,22,441,306.0,2,51,0,2,1,1,1,2,0,0,0,0,0
11,2,0,17,350,282.5,1,23,0,0,0,0,0,0,0,0,1,0,0
8,2,5,7,2233,296.5,0,71,0,0,0,1,1,1,0,1,1,0,0
8,12,3,2,555,295.0,1,19,0,4,2,0,1,4,0,0,0,0,0
9,24,1,16,1000,283.0,2,45,0,0,0,0,0,0,0,0,0,1,0
9,16,5,18,1150,282.0,0,41,0,0,0,1,0,0,0,0,0,1,0
7,9,0,17,577,304.5,2,98,0,0,0,0,1,2,0,0,1,0,0
1,5,2,6,470,278.0,2,62,0,4,2,0,0,0,0,0,1,0,0
9,26,4,13,0,280.5,2,20,0,0,0,0,0,0,0,0,0,0,0
11,12,3,7,1350,276.5,1,72,0,0,0,0,0,0,0,0,1,1,0
5,21,3,14,1867,301.0,2,11,0,0,0,0,1,3,0,1,0,0,0
4,30,3,1,548,293.5,0,81,0,4,2,0,1,4,0,0,0,0,0
12,13,4,22,70,284.0,0,99,0,3,1,0,0,0,0,0,0,0,0
2,21,4,0,10,274.0,2,29,0,1,0,0,0,0,0,0,0,0,0
6,30,5,2,213,294.0,2,80,0,4,1,0,1,0,0,0,0,0,0
12,30,4,22,0,288.0,2,95,0,0,0,0,0,0,0,0,0,0,0
11,15,2,22,0,287.0,1,98,0,0,0,0,0,0,0,0,0,0,0
6,26,5,2,226,297.0,1,55,0,4,1,0,1,0,0,0,0,0,0
6,5,6,0,366,297.0,2,52,0,2,1,0,1,3,0,0,0,0,0
2,21,5,4,100,278.0,2,58,0,2,2,0,0,0,0,0,0,0,0
1,4,0,4,60,277.0,0,32,0,2,1,0,0,0,0,0,0,0,0
7,30,2,2,1732,297.0,1,29,0,2,0,0,1,1,0,1,0,0,0
11,14,5,22,270,288.0,2,73,0,4,2,1,0,0,0,0,0,0,0
6,12,2,6,2175,300.0,1,96,0,4,0,0,1,3,0,1,1,0,0
5,27,0,19,1976,305.5,2,45,0,1,0,0,1,0,0,1,1,0,0
9,25,3,22,70,285.0,0,72,0,3,1,0,0,0,0,0,0,0,0
7,16,5,1,343,294.5,2,40,0,3,1,0,1,2,0,0,0,0,0
5,28,1,16,1694,304.0,1,17,0,0,0,0,1,1,0,1,0,0,0
8,14,5,23,630,305.5,0,20,0,2,1,1,1,4,0,0,0,0,0
1,9,2,4,30,277.0,2,30,0,3,0,0,0,0,0,0,0,0,0
12,23,6,1,60,275.5,1,85,0,2,1,0,0,0,0,0,0,0,0
3,7,0,13,365,299.5,0,75,0,0,0,0,1,4,0,0,0,0,0
5,8,1,17,2149,304.5,0,19,0,0,0,0,1,3,0,1,1,0,0
8,15,0,23,1785,308.5,1,94,0,4,2,0,1,1,0,1,0,0,0
3,30,4,10,351,301.0,2,24,0,0,0,0,1,3,0,0,0,0,0
9,26,5,2,80,275.0,2,14,0,4,1,0,0,0,0,0,0,0,0
9,19,6,1,70,274.5,2,49,0,3,1,0,0,0,0,0,0,0,0
2,9,3,1,110,277.5,1,21,0,3,2,0,0,0,0,0,0,0,0
9,21,4,12,1000,283.0,1,95,0,0,0,0,0,0,0,0,0,0,1
8,28,3,13,2881,299.5,0,28,0,0,0,0,1,4,0,1,0,1,0
7,8,6,18,374,306.0,2,53,0,0,0,1,1,1,0,0,0,0,0
8,5,0,14,1854,302.0,1,75,0,0,0,0,1,4,0,1,0,0,0
8,19,5,6,789,296.0,1,90,0,4,1,0,1,4,0,0,1,0,0
8,30,4,11,1759,299.5,0,9,0,0,0,0,1,2,0,1,0,0,0
6,4,1,18,2827,306.0,1,91,0,0,0,0,1,3,0,1,0,1,0
11,29,2,9,1000,281.5,2,92,0,0,0,0,0,0,0,0,0,1,0
5,11,4,12,1378,300.0,2,1,0,0,0,0,1,3,0,0,0,1,0
9,15,6,10,2150,282.0,1,84,0,0,0,1,0,0,0,0,0,1,1
12,29,3,1,100,274.5,2,40,0,2,2,0,0,0,0,0,0,0,0
2,2,3,9,2000,277.5,0,9,0,0,0,0,0,0,0,0,0,1,1
4,27,0,20,545,304.0,1,26,0,2,0,1,1,3,0,0,0,0,0
5,1,4,1,1803,295.5,1,28,0,0,0,0,1,2,0,1,0,0,0
10,23,2,12,1000,280.0,2,73,0,0,0,0,0,0,0,0,0,0,1
4,14,3,13,1778,299.5,1,47,0,0,0,0,1,2,0,1,0,0,0
6,3,2,18,237,304.0,0,63,0,0,0,0,1,1,0,0,0,0,0
2,8,1,14,1000,280.0,1,20,0,0,0,0,0,0,0,0,0,1,0
10,22,2,18,0,286.0,1,37,0,0,0,0,0,0,0,0,0,0,0
2,9,3,3,90,277.5,2,87,0,1,2,0,0,0,0,0,0,0,0
3,9,6,14,509,300.0,2,93,0,0,0,1,1,4,0,0,0,0,0
12,11,3,4,90,279.0,1,94,0,1,2,0,0,0,0,0,0,0,0
4,30,1,18,1813,302.0,1,98,0,0,0,0,1,3,0,1,0,0,0
4,11,4,22,1829,305.0,2,99,0,0,1,0,1,3,0,1,0,0,0
12,20,3,7,1350,278.5,1,98,0,0,0,0,0,0,0,0,1,1,0
8,18,0,21,500,303.5,0,59,0,3,2,1,1,2,0,0,0,0,0
11,15,3,1,50,277.5,2,42,0,1,1,0,0,0,0,0,0,0,0
12,12,0,17,350,281.5,0,57,0,0,0,0,0,0,0,0,1,0,0
10,17,6,13,2150,281.5,1,65,0,0,0,1,0,0,0,0,0,1,1
2,11,6,3,40,274.5,2,3,0,4,0,0,0,0,0,0,0,0,0
4,20,6,8,553,298.0,1,14,0,0,0,1,1,4,0,0,0,0,0
5,10,1,6,668,299.0,2,9,0,0,2,0,1,2,0,0,1,0,0
12,21,6,17,2500,285.5,1,31,0,0,0,1,0,0,0,0,1,1,1
4,26,1,4,1883,296.0,1,37,0,1,0,0,1,3,0,1,0,0,0
7,1,4,17,3127,304.5,0,9,0,0,0,0,1,2,0,1,1,1,0
4,12,5,17,2299,305.5,1,72,0,0,0,1,1,3,0,1,1,0,0
8,13,6,8,2001,301.0,1,53,0,0,0,1,1,3,0,1,0,0,0
2,21,0,7,350,276.5,0,35,0,0,0,0,0,0,0,0,1,0,0
10,22,4,22,0,284.0,0,31,0,0,0,0,0,0,0,0,0,0,0
6,17,5,6,727,296.0,0,83,0,0,2,0,1,3,0,0,1,0,0
9,3,1,7,350,276.5,0,64,0,0,0,0,0,0,0,0,1,0,0
9,29,0,19,370,283.5,0,21,0,2,0,0,0,0,0,0,1,0,0
3,1,6,9,1328,300.5,2,67,0,0,0,1,1,1,0,0,0,1,0
11,29,0,19,460,285.5,1,22,0,3,2,0,0,0,0,0,1,0,0
12,8,2,3,0,277.5,2,99,0,0,0,0,0,0,0,0,0,0,0
12,26,4,7,2350,276.5,1,5,0,0,0,0,0,0,0,0,1,1,1
3,20,4,22,1949,307.0,2,21,0,2,2,0,1,4,0,1,0,0,0
10,23,4,12,1000,280.0,1,25,0,0,0,0,0,0,0,0,0,0,1
11,9,0,19,430,286.5,2,93,0,0,2,0,0,0,0,0,1,0,0
7,18,3,5,260,295.5,2,15,0,1,0,0,1,1,0,0,0,0,0
9,4,6,15,2150,280.5,1,28,0,0,0,1,0,0,0,0,0,1,1
8,4,1,11,254,298.5,0,47,0,0,0,0,1,1,0,0,0,0,0
1,22,3,14,1000,284.0,0,85,0,0,0,0,0,0,0,0,0,1,0
8,5,3,19,2198,306.5,2,47,0,3,2,0,1,1,0,1,1,0,0
5,5,0,11,2891,299.5,1,31,0,0,0,0,1,4,0,1,0,1,0
8,12,5,10,3025,299.0,1,87,0,0,0,1,1,4,0,1,0,1,0
7,21,6,5,1905,295.5,1,17,0,1,1,0,1,4,0,1,0,0,0
10,7,0,11,1000,279.5,2,13,0,0,0,0,0,0,0,0,0,1,0
8,27,6,4,221,296.0,2,42,0,2,1,0,1,1,0,0,0,0,0
3,29,4,14,1913,300.0,1,99,0,0,0,0,1,4,0,1,0,0,0
9,29,6,22,230,288.0,1,98,0,4,1,1,0,0,0,0,0,0,0
12,22,1,22,40,284.0,0,67,0,0,1,0,0,0,0,0,0,0,0
7,28,4,12,1332,303.0,2,64,0,0,0,0,1,3,0,0,0,1,0
7,15,2,15,214,300.5,1,37,0,0,0,0,1,1,0,0,0,0,0
4,6,0,13,342,299.5,0,72,0,0,0,0,1,3,0,0,0,0,0
5,12,3,13,1259,301.5,2,77,0,0,0,0,1,2,0,0,0,1,0
4,30,6,6,2252,296.0,0,36,0,1,2,0,1,2,0,1,1,0,0
11,22,2,16,1000,281.0,2,89,0,0,0,0,0,0,0,0,0,1,0
4,14,2,0,244,294.0,1,7,0,3,0,0,1,1,0,0,0,0,0
2,30,1,18,1000,282.0,2,89,0,0,0,0,0,0,0,0,0,0,1
3,10,6,6,742,298.0,2,58,0,1,2,0,1,2,0,0,1,0,0
3,4,0,11,2726,298.5,0,6,0,0,0,0,1,1,0,1,0,1,0
9,16,3,8,0,278.0,0,58,0,0,0,0,0,0,0,0,0,0,0
12,13,6,12,2150,281.0,0,98,0,0,0,1,0,0,0,0,0,1,1
7,29,3,13,1360,301.5,0,46,0,0,0,0,1,3,0,0,0,1,0
6,17,5,17,871,301.5,1,44,0,0,0,1,1,4,0,0,1,0,0
8,14,1,5,269,296.5,1,99,0,2,2,0,1,1,0,0,0,0,0
1,30,1,9,2000,278.5,0,97,0,0,0,0,0,0,0,0,0,1,1
10,8,0,13,1000,279.5,0,91,0,0,0,0,0,0,0,0,0,1,0
11,13,5,9,150,279.5,2,36,0,0,0,1,0,0,0,0,0,0,0
3,20,2,14,2856,301.0,0,14,0,0,0,0,1,3,0,1,0,1,0
5,24,2,7,3067,297.5,2,48,0,0,0,0,1,1,0,1,1,1,0
12,11,4,12,1000,283.0,0,40,0,0,0,0,0,0,0,0,0,1,0
12,26,0,0,30,276.0,1,58,0,3,0,0,0,0,0,0,0,0,0
6,12,1,0,450,296.0,1,26,0,4,0,0,1,4,0,0,0,0,0
5,19,6,13,1934,299.5,2,51,0,0,0,1,1,2,0,1,0,0,0
11,25,5,12,1150,280.0,0,98,0,0,0,1,0,0,0,0,0,0,1
11,22,5,14,150,284.0,2,92,0,0,0,1,0,0,0,0,0,0,0
2,1,5,20,150,283.0,1,17,0,0,0,1,0,0,0,0,0,0,0
2,16,4,3,120,275.5,2,23,0,4,2,0,0,0,0,0,0,0,0
3,8,3,13,1865,303.5,1,95,0,0,0,0,1,4,0,1,0,0,0
11,9,2,13,1000,281.5,1,32,0,0,0,0,0,0,0,0,0,0,1
1,4,2,2,110,275.0,2,95,0,3,2,0,0,0,0,0,0,0,0
7,9,5,10,1457,298.0,2,1,0,0,0,1,1,3,0,0,0,1,0
11,6,2,3,100,275.5,2,71,0,2,2,0,0,0,0,0,0,0,0
11,25,2,9,1000,280.5,1,17,0,0,0,0,0,0,0,0,0,1,0
5,20,4,20,2014,307.0,2,12,0,2,0,1,1,3,0,1,0,0,0
2,6,1,9,1000,278.5,1,80,0,0,0,0,0,0,0,0,0,1,0
7,19,6,4,341,295.0,0,11,0,3,1,0,1,2,0,0,0,0,0
8,2,6,1,483,294.5,0,21,0,3,2,0,1,4,0,0,0,0,0
5,17,3,21,363,304.5,0,98,0,2,1,1,1,0,0,0,0,0,0
12,11,4,9,2000,279.5,1,99,0,0,0,0,0,0,0,0,0,1,1
2,6,0,6,430,279.0,0,17,0,4,1,0,0,0,0,0,1,0,0
7,29,2,20,344,306.0,0,17,0,0,2,1,1,0,0,0,0,0,0
8,10,6,16,2939,304.0,2,78,0,0,0,1,1,2,0,1,0,1,0
5,27,0,1,189,296.5,1,34,0,0,0,0,1,0,0,0,0,0,0
8,7,3,1,419,296.5,2,71,0,1,1,0,1,3,0,0,0,0,0
4,2,1,23,424,305.5,1,34,0,1,2,0,1,3,0,0,0,0,0
6,25,5,15,440,304.5,0,22,0,0,0,1,1,2,0,0,0,0,0
8,21,0,19,2332,304.5,1,51,0,1,1,0,1,4,0,1,1,0,0
9,21,6,7,500,277.5,2,20,0,0,0,1,0,0,0,0,1,0,0
8,9,5,11,1458,301.5,1,85,0,0,0,1,1,2,0,0,0,1,0
4,6,2,5,1851,297.5,1,95,0,4,0,0,1,3,0,1,0,0,0
4,25,3,6,2184,299.0,2,55,0,1,1,0,1,3,0,1,1,0,0
12,6,2,21,200,283.5,1,48,0,1,1,1,0,0,0,0,0,0,0
6,24,4,8,2790,297.0,0,30,0,0,0,0,1,3,0,1,0,1,0
6,27,6,22,540,304.0,1,98,0,2,2,1,1,2,0,0,0,0,0
7,17,6,5,269,297.5,1,6,0,1,0,0,1,1,0,0,0,0,0
10,16,5,18,2150,286.0,2,61,0,0,0,1,0,0,0,0,0,1,1
4,1,4,21,2130,305.5,0,41,0,4,2,1,1,3,0,1,0,0,0
5,15,4,5,426,296.5,1,68,0,1,1,0,1,4,0,0,0,0,0
10,17,1,8,0,278.0,2,54,0,0,0,0,0,0,0,0,0,0,0
6,8,3,20,1865,304.0,0,22,0,0,1,1,1,1,0,1,0,0,0
4,19,6,21,1883,305.5,2,14,0,1,0,1,1,1,0,1,0,0,0
1,15,3,23,80,284.5,2,25,0,0,2,0,0,0,0,0,0,0,0
10,1,5,18,150,286.0,1,3,0,0,0,1,0,0,0,0,0,0,0
3,8,6,20,2078,307.0,2,65,0,0,2,1,1,4,0,1,0,0,0
7,12,0,5,1714,296.5,0,18,0,2,0,0,1,0,0,1,0,0,0
7,18,1,19,701,305.5,0,4,0,4,2,0,1,2,0,0,1,0,0
12,2,6,4,80,275.0,0,85,0,4,1,0,0,0,0,0,0,0,0
5,7,1,15,1369,301.5,2,75,0,0,0,0,1,3,0,0,0,1,0
2,1,2,13,0,283.5,1,76,0,0,0,0,0,0,0,0,0,0,0
2,12,4,15,2000,281.5,1,15,0,0,0,0,0,0,0,0,0,1,1
11,15,4,10,1000,281.0,2,58,0,0,0,0,0,0,0,0,0,0,1
5,3,2,11,1317,300.5,2,28,0,0,0,0,1,2,0,0,0,1,0
10,25,5,1,10,276.5,1,55,0,1,0,0,0,0,0,0,0,0,0
7,22,6,2,342,297.0,0,85,0,0,0,0,1,4,0,0,0,0,0
10,27,2,22,20,287.0,2,61,0,2,0,0,0,0,0,0,0,0,0
8,27,1,4,377,298.0,1,71,0,1,2,0,1,3,0,0,0,0,0
5,20,1,14,1733,304.0,0,69,0,0,0,0,1,2,0,1,0,0,0
1,28,3,21,190,284.5,2,42,0,4,0,1,0,0,0,0,0,0,0
6,25,5,18,3011,304.0,0,51,0,0,0,1,1,4,0,1,0,1,0
10,14,2,3,40,277.5,0,74,0,4,0,0,0,0,0,0,0,0,0
6,12,6,20,397,306.0,0,46,0,1,2,1,1,0,0,0,0,0,0
3,30,5,8,1992,300.0,2,61,0,0,0,1,1,4,0,1,0,0,0
8,8,4,9,1370,298.5,1,2,0,0,0,0,1,4,0,0,0,1,0
8,22,0,15,2923,302.5,0,54,0,0,0,0,1,4,0,1,0,1,0
11,26,1,9,1000,277.5,1,90,0,0,0,0,0,0,0,0,0,0,1
12,3,4,18,0,282.0,0,76,0,0,0,0,0,0,0,0,0,0,0
10,14,6,21,230,283.5,1,69,0,4,1,1,0,0,0,0,0,0,0
3,11,3,11,328,302.5,2,49,0,0,0,0,1,3,0,0,0,0,0
12,4,0,10,2000,282.0,0,75,0,0,0,0,0,0,0,0,0,1,1
7,18,4,21,1878,304.5,2,68,0,3,0,1,1,1,0,1,0,0,0
