month,day,weekday,hour,power,temperature,humidity,wind,Bulb,CFL,Tubelgiht,TV,Refrigerator,Fan,Cooler,AC,Water Pump,Iron,Immersion
12,28,3,21,150,285.5,2,45,0,0,0,1,0,0,0,0,0,0,0
8,3,4,12,1748,301.0,2,37,0,0,0,0,1,2,0,1,0,0,0
2,23,6,20,180,285.0,0,0,0,3,0,1,0,0,0,0,0,0,0
2,11,3,5,110,275.5,1,28,0,3,2,0,0,0,0,0,0,0,0
3,30,1,7,2201,298.5,0,32,0,0,0,0,1,4,0,1,1,0,0
6,5,0,1,412,297.5,0,92,0,4,0,0,1,3,0,0,0,0,0
7,23,6,22,2106,306.0,1,35,0,2,1,1,1,4,0,1,0,0,0
7,29,2,15,438,300.5,2,17,0,0,0,0,1,4,0,0,0,0,0
12,17,2,8,1000,280.0,0,49,0,0,0,0,0,0,0,0,0,1,0
10,1,6,3,100,274.5,1,86,0,2,2,0,0,0,0,0,0,0,0
11,2,4,18,1000,286.0,1,38,0,0,0,0,0,0,0,0,0,0,1
12,7,6,21,220,286.5,0,16,0,3,1,1,0,0,0,0,0,0,0
9,20,5,2,60,276.0,1,27,0,2,1,0,0,0,0,0,0,0,0
12,5,2,19,410,282.5,2,94,0,2,1,0,0,0,0,0,1,0,0
12,18,6,9,1150,277.5,1,11,0,0,0,1,0,0,0,0,0,0,1
3,16,4,0,2052,295.0,0,88,0,4,2,0,1,4,0,1,0,0,0
8,5,4,15,1788,302.5,2,11,0,0,0,0,1,2,0,1,0,0,0
8,27,1,21,1844,305.5,1,64,0,1,0,1,1,1,0,1,0,0,0
3,9,2,3,110,295.5,2,2,0,0,0,0,1,0,0,0,0,0,0
6,18,6,11,1587,299.5,0,70,0,0,0,1,1,4,0,0,0,1,0
9,13,5,17,2500,281.5,0,26,0,0,0,1,0,0,0,0,1,1,1
7,4,2,6,2204,299.0,1,73,0,1,1,0,1,2,0,1,1,0,0
8,10,2,18,215,303.0,0,19,0,0,0,0,1,1,0,0,0,0,0
10,8,0,7,1350,277.5,2,40,0,0,0,0,0,0,0,0,1,1,0
1,13,0,0,100,274.0,0,18,0,2,2,0,0,0,0,0,0,0,0
6,11,0,6,2136,300.0,1,49,0,3,2,0,1,0,0,1,1,0,0
9,15,6,2,80,278.0,0,69,0,4,1,0,0,0,0,0,0,0,0
3,26,1,13,1165,299.5,2,56,0,0,0,0,1,1,0,0,0,1,0
5,19,4,6,864,297.0,1,44,0,3,2,0,1,4,0,0,1,0,0
6,12,3,10,2780,302.0,0,29,0,0,0,0,1,2,0,1,0,1,0
3,6,6,1,247,297.5,1,48,0,2,0,0,1,2,0,0,0,0,0
7,29,5,17,3379,301.5,2,13,0,0,0,1,1,4,0,1,1,1,0
12,23,1,2,10,278.0,0,80,0,1,0,0,0,0,0,0,0,0,0
6,6,4,2,365,294.0,0,50,0,1,2,0,1,2,0,0,0,0,0
10,14,3,22,120,288.0,2,63,0,4,2,0,0,0,0,0,0,0,0
5,14,6,10,1525,299.0,2,93,0,0,0,1,1,4,0,0,0,1,0
9,26,3,4,30,275.0,1,66,0,3,0,0,0,0,0,0,0,0,0
6,25,0,3,1959,294.5,1,3,0,2,2,0,1,3,0,1,0,0,0
6,3,2,11,1729,298.5,2,55,0,0,0,0,1,1,0,1,0,0,0
4,24,1,14,163,304.0,2,22,0,0,0,0,1,1,0,0,0,0,0
6,28,0,22,1680,304.0,2,55,0,3,1,0,1,0,0,1,0,0,0
10,12,5,3,100,278.5,0,55,0,2,2,0,0,0,0,0,0,0,0
5,22,2,12,263,301.0,0,46,0,0,0,0,1,2,0,0,0,0,0
6,19,0,19,2177,303.5,1,32,0,3,0,0,1,3,0,1,1,0,0
2,4,4,22,70,284.0,2,94,0,3,1,0,0,0,0,0,0,0,0
1,21,6,0,80,276.0,2,30,0,4,1,0,0,0,0,0,0,0,0
8,3,1,16,1666,303.0,2,37,0,0,0,0,1,1,0,1,0,0,0
2,11,1,23,40,285.5,0,94,0,4,0,0,0,0,0,0,0,0,0
1,6,2,16,1000,283.0,0,29,0,0,0,0,0,0,0,0,0,1,0
11,16,2,20,230,287.0,2,7,0,0,2,1,0,0,0,0,0,0,0
12,22,1,11,2000,281.5,2,10,0,0,0,0,0,0,0,0,0,1,1
4,21,6,13,1928,301.5,0,1,0,0,0,1,1,2,0,1,0,0,0
1,28,3,3,70,277.5,1,51,0,3,1,0,0,0,0,0,0,0,0
4,6,3,21,397,307.5,1,41,0,2,2,1,1,0,0,0,0,0,0
6,25,3,10,1358,301.0,2,16,0,0,0,0,1,4,0,0,0,1,0
6,25,4,4,1747,299.0,2,88,0,2,2,0,1,0,0,1,0,0,0
6,25,5,14,2972,304.0,2,63,0,0,0,1,1,3,0,1,0,1,0
10,6,0,20,210,283.0,1,17,0,2,1,1,0,0,0,0,0,0,0
3,15,6,6,583,296.0,0,2,0,0,2,0,1,0,0,0,1,0,0
11,26,4,0,60,275.0,2,49,0,2,1,0,0,0,0,0,0,0,0
12,2,2,23,100,288.5,2,69,0,2,2,0,0,0,0,0,0,0,0
9,17,4,1,80,275.5,2,8,0,4,1,0,0,0,0,0,0,0,0
9,26,4,4,40,277.0,2,38,0,0,1,0,0,0,0,0,0,0,0
10,28,2,20,260,285.0,1,58,0,3,2,1,0,0,0,0,0,0,0
4,6,1,12,280,300.0,1,14,0,0,0,0,1,2,0,0,0,0,0
11,18,2,13,1000,283.5,1,25,0,0,0,0,0,0,0,0,0,1,0
5,7,5,16,1504,305.0,1,38,0,0,0,1,1,4,0,0,0,1,0
9,12,3,15,2000,281.5,1,46,0,0,0,0,0,0,0,0,0,1,1
2,10,3,8,1000,280.0,2,77,0,0,0,0,0,0,0,0,0,1,0
8,18,2,22,1646,307.0,0,36,0,2,0,0,1,0,0,1,0,0,0
11,23,6,9,2150,280.5,0,80,0,0,0,1,0,0,0,0,0,1,1
8,24,6,12,1998,301.0,2,35,0,0,0,1,1,4,0,1,0,0,0
6,25,1,22,384,308.0,0,63,0,3,1,0,1,2,0,0,0,0,0
10,19,2,9,2000,280.5,2,79,0,0,0,0,0,0,0,0,0,1,1
11,27,4,4,80,278.0,1,68,0,0,2,0,0,0,0,0,0,0,0
4,4,3,15,2846,303.5,1,77,0,0,0,0,1,3,0,1,0,1,0
8,14,6,11,1820,300.5,0,37,0,0,0,1,1,1,0,1,0,0,0
8,28,2,4,454,296.0,2,27,0,4,1,0,1,3,0,0,0,0,0
8,5,3,9,1860,299.5,0,94,0,0,0,0,1,3,0,1,0,0,0
7,8,2,1,367,295.5,1,79,0,0,0,0,1,4,0,0,0,0,0
10,16,2,17,1350,284.5,0,72,0,0,0,0,0,0,0,0,1,1,0
11,22,1,12,0,280.0,2,54,0,0,0,0,0,0,0,0,0,0,0
5,9,1,9,2796,300.5,2,43,0,0,0,0,1,2,0,1,0,1,0
7,23,5,7,1708,299.5,0,7,0,0,0,1,1,1,0,0,1,1,0
9,14,3,8,0,280.0,1,65,0,0,0,0,0,0,0,0,0,0,0
12,3,4,14,1000,280.0,0,61,0,0,0,0,0,0,0,0,0,1,0
4,19,3,2,330,297.0,2,33,0,1,2,0,1,2,0,0,0,0,0
2,18,4,22,100,287.0,2,36,0,2,2,0,0,0,0,0,0,0,0
5,27,6,1,1871,296.5,0,16,0,1,1,0,1,3,0,1,0,0,0
5,6,4,7,693,296.5,0,57,0,0,0,0,1,4,0,0,1,0,0
3,29,1,12,2759,302.0,1,60,0,0,0,0,1,1,0,1,0,1,0
9,10,2,18,0,282.0,2,38,0,0,0,0,0,0,0,0,0,0,0
3,4,5,18,3032,304.0,0,21,0,0,0,1,1,4,0,1,0,1,0
5,5,0,7,2150,299.5,1,96,0,0,0,0,1,3,0,1,1,0,0
3,1,5,4,256,296.0,0,89,0,1,0,0,1,2,0,0,0,0,0
10,23,2,9,0,280.5,2,24,0,0,0,0,0,0,0,0,0,0,0
10,30,0,19,350,286.5,0,79,0,0,0,0,0,0,0,0,1,0,0
8,24,5,23,394,304.5,2,32,0,2,1,1,1,0,0,0,0,0,0
2,22,3,19,350,284.5,0,14,0,0,0,0,0,0,0,0,1,0,0
6,24,1,16,1921,302.0,2,37,0,0,0,0,1,4,0,1,0,0,0
3,27,3,19,673,305.5,1,98,0,3,2,0,1,1,0,0,1,0,0
2,5,2,13,0,282.5,1,42,0,0,0,0,0,0,0,0,0,0,0
9,14,4,12,1000,283.0,0,17,0,0,0,0,0,0,0,0,0,1,0
11,12,6,14,150,280.0,1,37,0,0,0,1,0,0,0,0,0,0,0
12,17,0,22,0,287.0,0,25,0,0,0,0,0,0,0,0,0,0,0
1,21,2,6,390,279.0,1,72,0,0,1,0,0,0,0,0,1,0,0
10,13,6,4,10,277.0,1,46,0,1,0,0,0,0,0,0,0,0,0
10,7,3,4,40,276.0,2,94,0,4,0,0,0,0,0,0,0,0,0
4,6,6,1,1839,297.5,0,4,0,0,2,0,1,1,0,1,0,0,0
2,12,3,13,1000,280.5,0,16,0,0,0,0,0,0,0,0,0,0,1
6,1,6,21,2009,306.5,1,91,0,1,0,1,1,3,0,1,0,0,0
10,12,4,19,460,283.5,2,43,0,3,2,0,0,0,0,0,1,0,0
7,21,4,4,1873,297.0,2,96,0,0,2,0,1,3,0,1,0,0,0
8,13,5,22,432,305.0,0,21,0,2,0,1,1,2,0,0,0,0,0
9,30,5,14,1150,283.0,1,12,0,0,0,1,0,0,0,0,0,1,0
6,4,1,22,522,306.0,0,16,0,2,2,0,1,4,0,0,0,0,0
11,8,1,5,40,279.5,2,55,0,4,0,0,0,0,0,0,0,0,0
4,23,0,13,1697,302.5,2,58,0,0,0,0,1,1,0,1,0,0,0
9,7,1,16,1000,282.0,0,98,0,0,0,0,0,0,0,0,0,0,1
11,29,6,14,2150,284.0,0,35,0,0,0,1,0,0,0,0,0,1,1
4,12,6,18,1921,302.0,1,81,0,0,0,1,1,2,0,1,0,0,0
3,17,0,8,191,299.0,2,90,0,0,0,0,1,1,0,0,0,0,0
2,6,5,22,230,287.0,2,16,0,4,1,1,0,0,0,0,0,0,0
7,25,6,10,499,298.0,2,68,0,0,0,1,1,3,0,0,0,0,0
10,10,2,13,0,281.5,2,10,0,0,0,0,0,0,0,0,0,0,0
9,11,2,20,170,286.0,2,89,0,2,0,1,0,0,0,0,0,0,0
6,2,5,22,1917,306.0,1,79,0,3,0,1,1,1,0,1,0,0,0
2,7,0,9,2000,281.5,2,64,0,0,0,0,0,0,0,0,0,1,1
2,19,0,9,2000,281.5,0,41,0,0,0,0,0,0,0,0,0,1,1
10,2,2,14,1000,280.0,0,47,0,0,0,0,0,0,0,0,0,0,1
5,3,6,3,423,297.5,0,88,0,3,1,0,1,4,0,0,0,0,0
12,24,1,7,1350,276.5,0,56,0,0,0,0,0,0,0,0,1,1,0
4,4,6,0,371,293.0,2,4,0,2,2,0,1,2,0,0,0,0,0
10,11,0,6,400,280.0,0,3,0,1,1,0,0,0,0,0,1,0,0
7,10,3,15,1902,304.5,1,98,0,0,0,0,1,4,0,1,0,0,0
8,10,0,8,295,301.0,1,91,0,0,0,0,1,2,0,0,0,0,0
12,20,3,3,80,277.5,0,28,0,4,1,0,0,0,0,0,0,0,0
10,24,2,18,1000,282.0,0,49,0,0,0,0,0,0,0,0,0,1,0
11,22,6,10,150,282.0,2,74,0,0,0,1,0,0,0,0,0,0,0
10,29,4,15,2000,282.5,2,67,0,0,0,0,0,0,0,0,0,1,1
8,25,2,6,2214,300.0,2,64,0,3,2,0,1,1,0,1,1,0,0
4,24,0,0,1787,296.0,0,58,0,1,2,0,1,1,0,1,0,0,0
6,23,4,3,1870,294.5,1,23,0,0,0,0,1,3,0,1,0,0,0
8,27,6,21,563,304.5,0,28,0,4,0,1,1,4,0,0,0,0,0
10,9,5,15,2150,280.5,1,15,0,0,0,1,0,0,0,0,0,1,1
7,14,3,12,1699,303.0,0,57,0,0,0,0,1,1,0,1,0,0,0
6,18,3,2,280,297.0,2,58,0,0,0,0,1,3,0,0,0,0,0
8,16,2,21,1865,307.5,1,18,0,3,0,1,1,1,0,1,0,0,0
1,2,1,17,350,285.5,1,14,0,0,0,0,0,0,0,0,1,0,0
9,22,0,11,2000,279.5,1,56,0,0,0,0,0,0,0,0,0,1,1
4,11,0,20,352,305.0,1,97,0,2,2,1,1,0,0,0,0,0,0
6,16,3,2,1851,294.0,2,22,0,1,0,0,1,4,0,1,0,0,0
4,15,1,7,1683,300.5,0,78,0,0,0,0,1,3,0,0,1,1,0
10,6,3,7,2350,279.5,0,35,0,0,0,0,0,0,0,0,1,1,1
2,27,1,5,20,279.5,2,23,0,2,0,0,0,0,0,0,0,0,0
2,27,2,18,2000,286.0,0,80,0,0,0,0,0,0,0,0,0,1,1
2,22,1,0,10,273.0,2,48,0,1,0,0,0,0,0,0,0,0,0
11,27,1,2,50,274.0,0,33,0,1,1,0,0,0,0,0,0,0,0
12,14,0,13,1000,283.5,2,23,0,0,0,0,0,0,0,0,0,0,1
3,17,2,20,1949,304.0,0,96,0,0,1,1,1,2,0,1,0,0,0
5,22,4,14,162,303.0,0,1,0,0,0,0,1,1,0,0,0,0,0
11,16,5,15,1150,281.5,1,81,0,0,0,1,0,0,0,0,0,0,1
9,25,4,15,2000,284.5,2,64,0,0,0,0,0,0,0,0,0,1,1
7,16,1,17,698,303.5,1,89,0,0,0,0,1,4,0,0,1,0,0
3,8,4,2,1868,297.0,1,29,0,2,2,0,1,2,0,1,0,0,0
6,6,5,13,1895,303.5,0,44,0,0,0,1,1,1,0,1,0,0,0
8,17,0,21,2061,303.5,2,84,0,3,2,1,1,2,0,1,0,0,0
4,16,5,8,573,300.0,1,1,0,0,0,1,1,4,0,0,0,0,0
3,2,5,14,1460,301.0,2,45,0,0,0,1,1,2,0,0,0,1,0
2,4,0,19,390,282.5,1,86,0,0,1,0,0,0,0,0,1,0,0
12,11,3,15,2000,280.5,2,23,0,0,0,0,0,0,0,0,0,1,1
7,22,0,15,2875,301.5,1,81,0,0,0,0,1,3,0,1,0,1,0
12,11,5,2,70,274.0,2,48,0,3,1,0,0,0,0,0,0,0,0
10,2,3,18,2000,284.0,0,52,0,0,0,0,0,0,0,0,0,1,1
9,23,2,20,170,287.0,0,42,0,2,0,1,0,0,0,0,0,0,0
9,17,2,17,2350,285.5,2,37,0,0,0,0,0,0,0,0,1,1,1
12,27,4,19,380,283.5,1,5,0,3,0,0,0,0,0,0,1,0,0
12,3,1,1,10,274.5,0,29,0,1,0,0,0,0,0,0,0,0,0
12,12,3,3,50,277.5,0,84,0,1,1,0,0,0,0,0,0,0,0
3,16,4,6,642,297.0,0,50,0,4,0,0,1,1,0,0,1,0,0
12,24,1,15,2000,281.5,0,47,0,0,0,0,0,0,0,0,0,1,1
2,9,2,23,30,288.5,2,40,0,3,0,0,0,0,0,0,0,0,0
8,13,4,1,1928,295.5,2,97,0,4,2,0,1,2,0,1,0,0,0
4,28,1,20,435,307.0,2,25,0,2,1,1,1,2,0,0,0,0,0
1,14,5,0,20,273.0,0,72,0,2,0,0,0,0,0,0,0,0,0
7,13,0,17,693,304.5,0,61,0,0,0,0,1,3,0,0,1,0,0
10,14,1,9,0,280.5,2,12,0,0,0,0,0,0,0,0,0,0,0
4,29,3,6,752,299.0,2,80,0,0,1,0,1,3,0,0,1,0,0
11,7,4,12,2000,283.0,1,75,0,0,0,0,0,0,0,0,0,1,1
12,12,5,22,230,287.0,0,42,0,0,2,1,0,0,0,0,0,0,0
5,2,6,0,424,294.0,0,66,0,4,1,0,1,4,0,0,0,0,0
9,17,3,16,2000,281.0,1,99,0,0,0,0,0,0,0,0,0,1,1
3,4,0,23,280,305.5,1,26,0,4,2,0,1,0,0,0,0,0,0
8,21,1,4,1797,298.0,2,43,0,3,1,0,1,2,0,1,0,0,0
11,12,5,13,1150,283.5,1,53,0,0,0,1,0,0,0,0,0,0,1
5,5,0,21,1910,304.5,0,2,0,4,0,1,1,1,0,1,0,0,0
7,15,5,21,1800,303.5,1,80,0,0,1,1,1,0,0,1,0,0,0
1,2,4,14,0,282.0,1,73,0,0,0,0,0,0,0,0,0,0,0
11,14,0,19,400,286.5,1,89,0,1,1,0,0,0,0,0,1,0,0
8,22,0,17,617,303.5,0,20,0,0,0,0,1,2,0,0,1,0,0
5,15,0,10,2732,301.0,1,17,0,0,0,0,1,1,0,1,0,1,0
5,14,1,12,2809,301.0,1,79,0,0,0,0,1,3,0,1,0,1,0
9,3,3,2,10,275.0,0,23,0,1,0,0,0,0,0,0,0,0,0
9,18,2,20,180,284.0,1,37,0,3,0,1,0,0,0,0,0,0,0
12,30,4,17,350,281.5,1,17,0,0,0,0,0,0,0,0,1,0,0
1,16,2,13,1000,279.5,2,78,0,0,0,0,0,0,0,0,0,0,1
8,8,3,3,1725,294.5,2,68,0,2,1,0,1,1,0,1,0,0,0
4,4,6,17,893,305.5,2,61,0,0,0,1,1,4,0,0,1,0,0
6,2,1,1,464,293.5,0,73,0,2,1,0,1,4,0,0,0,0,0
8,18,3,13,1308,300.5,1,40,0,0,0,0,1,2,0,0,0,1,0
4,23,0,20,431,304.0,2,10,0,0,1,1,1,2,0,0,0,0,0
9,13,3,9,1000,278.5,1,45,0,0,0,0,0,0,0,0,0,0,1
7,1,6,15,1423,303.5,2,8,0,0,0,1,1,2,0,0,0,1,0
4,11,2,14,1671,302.0,1,72,0,0,0,0,1,1,0,1,0,0,0
3,25,4,15,2700,304.5,1,35,0,0,0,0,1,1,0,1,0,1,0
4,25,0,19,2065,302.5,0,63,0,0,2,0,1,0,0,1,1,0,0
1,20,0,7,2350,276.5,1,58,0,0,0,0,0,0,0,0,1,1,1
2,19,5,18,1150,286.0,1,18,0,0,0,1,0,0,0,0,0,1,0
6,13,3,5,1665,298.5,0,23,0,0,0,0,1,1,0,1,0,0,0
4,9,2,16,1343,302.0,2,66,0,0,0,0,1,3,0,0,0,1,0
6,2,4,17,692,301.5,0,37,0,0,0,0,1,3,0,0,1,0,0
1,4,2,17,1350,282.5,0,72,0,0,0,0,0,0,0,0,1,1,0
4,29,1,15,1318,303.5,2,7,0,0,0,0,1,2,0,0,0,1,0
11,11,4,11,1000,279.5,1,68,0,0,0,0,0,0,0,0,0,1,0
8,24,5,14,2003,302.0,0,14,0,0,0,1,1,3,0,1,0,0,0
8,18,1,5,1715,297.5,0,46,0,0,1,0,1,0,0,1,0,0,0
4,19,1,1,1902,294.5,2,32,0,1,2,0,1,3,0,1,0,0,0
8,10,1,8,2750,300.0,0,79,0,0,0,0,1,1,0,1,0,1,0
6,11,1,0,1715,295.0,2,74,0,3,0,0,1,0,0,1,0,0,0
10,22,0,4,10,278.0,0,37,0,1,0,0,0,0,0,0,0,0,0
4,8,0,21,338,304.5,2,58,0,0,0,1,1,0,0,0,0,0,0
9,28,3,8,1000,280.0,2,94,0,0,0,0,0,0,0,0,0,1,0
10,23,0,20,170,285.0,0,39,0,2,0,1,0,0,0,0,0,0,0
10,3,5,2,120,277.0,1,33,0,4,2,0,0,0,0,0,0,0,0
12,23,5,14,150,280.0,1,49,0,0,0,1,0,0,0,0,0,0,0
8,12,6,20,330,305.0,1,66,0,4,0,1,1,0,0,0,0,0,0
2,5,6,3,30,278.5,1,81,0,3,0,0,0,0,0,0,0,0,0
5,6,3,4,202,299.0,0,88,0,1,0,0,1,1,0,0,0,0,0
5,28,1,14,2918,303.0,2,91,0,0,0,0,1,4,0,1,0,1,0
5,19,3,5,281,297.5,0,50,0,0,1,0,1,1,0,0,0,0,0
6,7,6,8,3072,297.0,1,21,0,0,0,1,1,4,0,1,0,1,0
5,26,6,20,2034,305.0,2,94,0,2,0,1,1,3,0,1,0,0,0
12,7,6,5,60,276.5,2,14,0,2,1,0,0,0,0,0,0,0,0
11,7,6,21,240,284.5,0,79,0,1,2,1,0,0,0,0,0,0,0
12,25,2,9,1000,281.5,2,3,0,0,0,0,0,0,0,0,0,0,1
10,17,5,5,40,278.5,1,45,0,4,0,0,0,0,0,0,0,0,0
5,15,2,6,837,299.0,1,52,0,3,2,0,1,4,0,0,1,0,0
6,1,1,15,1830,300.5,2,91,0,0,0,0,1,3,0,1,0,0,0
9,30,1,11,1000,280.5,0,64,0,0,0,0,0,0,0,0,0,1,0
7,30,3,20,1925,305.0,2,5,0,4,1,1,1,1,0,1,0,0,0
2,29,4,11,1000,281.5,0,81,0,0,0,0,0,0,0,0,0,1,0
10,15,2,16,1000,282.0,1,58,0,0,0,0,0,0,0,0,0,0,1
11,11,0,9,0,277.5,1,43,0,0,0,0,0,0,0,0,0,0,0
6,9,4,5,287,296.5,2,51,0,4,2,0,1,0,0,0,0,0,0
3,10,2,7,1729,297.5,2,4,0,0,0,0,1,3,0,0,1,1,0
12,26,2,23,120,286.5,0,27,0,4,2,0,0,0,0,0,0,0,0
5,1,5,14,3054,304.0,2,46,0,0,0,1,1,4,0,1,0,1,0
11,24,2,4,120,276.0,2,78,0,4,2,0,0,0,0,0,0,0,0
12,24,6,7,1500,279.5,1,50,0,0,0,1,0,0,0,0,1,0,1
3,5,2,3,364,295.5,0,41,0,0,0,0,1,3,0,0,0,0,0
5,14,5,18,390,305.0,1,53,0,0,0,1,1,2,0,0,0,0,0
2,6,0,21,160,284.5,0,39,0,1,0,1,0,0,0,0,0,0,0
8,6,5,10,1356,298.0,0,89,0,0,0,1,1,1,0,0,0,1,0
9,2,5,1,80,277.5,2,56,0,0,2,0,0,0,0,0,0,0,0
3,6,2,16,1288,304.0,1,89,0,0,0,0,1,3,0,0,0,1,0
3,6,5,19,2452,304.5,0,80,0,4,2,1,1,3,0,1,1,0,0
1,28,4,16,1000,281.0,1,70,0,0,0,0,0,0,0,0,0,0,1
10,4,0,1,60,273.5,0,85,0,2,1,0,0,0,0,0,0,0,0
7,26,5,19,879,302.5,1,48,0,1,2,1,1,2,0,0,1,0,0
1,16,3,6,370,277.0,2,1,0,2,0,0,0,0,0,0,1,0,0
10,28,4,3,110,277.5,1,8,0,3,2,0,0,0,0,0,0,0,0
5,2,4,12,2859,299.0,0,43,0,0,0,0,1,3,0,1,0,1,0
11,13,6,23,260,285.5,1,60,0,3,2,1,0,0,0,0,0,0,0
3,8,5,13,3010,302.5,1,8,0,0,0,1,1,3,0,1,0,1,0
11,21,0,2,70,275.0,0,31,0,3,1,0,0,0,0,0,0,0,0
8,8,0,9,1223,301.5,0,7,0,0,0,0,1,2,0,0,0,1,0
4,17,1,15,1211,304.5,1,15,0,0,0,0,1,1,0,0,0,1,0
2,13,4,23,120,285.5,0,1,0,4,2,0,0,0,0,0,0,0,0
12,16,1,17,1350,281.5,2,28,0,0,0,0,0,0,0,0,1,0,1
11,10,3,21,190,284.5,1,64,0,0,1,1,0,0,0,0,0,0,0
5,6,0,5,1797,298.5,1,13,0,4,2,0,1,1,0,1,0,0,0
3,20,1,12,1388,299.0,2,3,0,0,0,0,1,4,0,0,0,1,0
1,15,0,12,1000,280.0,0,48,0,0,0,0,0,0,0,0,0,0,1
2,1,6,23,270,284.5,0,52,0,4,2,1,0,0,0,0,0,0,0
3,7,4,4,225,297.0,2,26,0,0,2,0,1,0,0,0,0,0,0
5,17,3,16,1795,304.0,2,76,0,0,0,0,1,3,0,1,0,0,0
6,27,1,1,1973,295.5,2,66,0,3,2,0,1,4,0,1,0,0,0
8,11,5,2,495,296.0,1,68,0,1,2,0,1,4,0,0,0,0,0
2,12,4,17,1350,283.5,2,63,0,0,0,0,0,0,0,0,1,1,0
11,19,0,0,50,277.0,0,33,0,1,1,0,0,0,0,0,0,0,0
9,24,3,11,2000,281.5,1,24,0,0,0,0,0,0,0,0,0,1,1
7,8,6,3,1984,298.5,0,15,0,4,2,0,1,3,0,1,0,0,0
5,22,6,3,267,297.5,0,63,0,1,2,0,1,0,0,0,0,0,0
1,20,4,3,50,277.5,1,76,0,1,1,0,0,0,0,0,0,0,0
3,27,5,9,3071,298.5,2,1,0,0,0,1,1,4,0,1,0,1,0
6,18,1,5,377,299.5,0,88,0,3,2,0,1,2,0,0,0,0,0
1,2,0,4,100,278.0,0,48,0,2,2,0,0,0,0,0,0,0,0
1,25,4,16,2000,285.0,1,17,0,0,0,0,0,0,0,0,0,1,1
11,6,2,17,350,283.5,1,73,0,0,0,0,0,0,0,0,1,0,0
8,21,4,21,393,304.5,2,99,0,0,0,1,1,1,0,0,0,0,0
3,21,0,15,1355,300.5,0,39,0,0,0,0,1,3,0,0,0,1,0
7,4,2,17,3198,302.5,2,86,0,0,0,0,1,3,0,1,1,1,0
12,5,3,19,400,286.5,2,73,0,1,1,0,0,0,0,0,1,0,0
1,5,3,5,80,279.5,0,43,0,4,1,0,0,0,0,0,0,0,0
1,11,4,16,0,282.0,1,47,0,0,0,0,0,0,0,0,0,0,0
1,9,5,22,180,284.0,0,63,0,3,0,1,0,0,0,0,0,0,0
6,14,1,11,1704,302.5,0,14,0,0,0,0,1,1,0,1,0,0,0
8,30,3,15,1365,300.5,0,48,0,0,0,0,1,3,0,0,0,1,0
9,1,1,12,2000,280.0,1,30,0,0,0,0,0,0,0,0,0,1,1
7,6,2,13,1345,303.5,2,33,0,0,0,0,1,4,0,0,0,1,0
9,18,2,2,60,278.0,1,41,0,2,1,0,0,0,0,0,0,0,0
8,28,2,12,2739,303.0,2,76,0,0,0,0,1,2,0,1,0,1,0
6,14,6,8,2962,297.0,0,17,0,0,0,1,1,2,0,1,0,1,0
10,24,2,13,2000,282.5,2,78,0,0,0,0,0,0,0,0,0,1,1
2,30,6,22,240,285.0,0,76,0,1,2,1,0,0,0,0,0,0,0
2,17,2,9,1000,279.5,2,41,0,0,0,0,0,0,0,0,0,0,1
10,14,5,7,1500,277.5,1,71,0,0,0,1,0,0,0,0,1,0,1
10,30,4,1,40,277.5,2,18,0,4,0,0,0,0,0,0,0,0,0
4,5,1,7,3263,299.5,2,94,0,0,0,0,1,4,0,1,1,1,0
2,14,6,18,150,283.0,2,1,0,0,0,1,0,0,0,0,0,0,0
7,7,3,7,3236,297.5,2,4,0,0,0,0,1,4,0,1,1,1,0
4,10,2,5,318,299.5,0,11,0,1,1,0,1,2,0,0,0,0,0
7,29,2,3,405,296.5,2,59,0,1,0,0,1,4,0,0,0,0,0
10,4,5,15,1150,281.5,1,29,0,0,0,1,0,0,0,0,0,0,1
1,20,1,1,50,276.5,1,98,0,1,1,0,0,0,0,0,0,0,0
4,24,0,0,500,294.0,1,29,0,0,2,0,1,4,0,0,0,0,0
4,25,3,23,268,306.5,0,66,0,0,2,0,1,0,0,0,0,0,0
3,16,3,11,222,298.5,2,85,0,0,0,0,1,1,0,0,0,0,0
11,4,5,22,170,284.0,2,63,0,2,0,1,0,0,0,0,0,0,0
11,9,6,0,90,276.0,2,15,0,1,2,0,0,0,0,0,0,0,0
10,3,0,23,10,286.5,1,64,0,1,0,0,0,0,0,0,0,0,0
6,5,0,23,1986,304.5,2,73,0,4,1,0,1,4,0,1,0,0,0
9,13,0,4,50,277.0,1,78,0,1,1,0,0,0,0,0,0,0,0
3,23,0,5,1751,297.5,1,38,0,2,0,0,1,2,0,1,0,0,0
7,10,2,2,223,297.0,2,22,0,0,0,0,1,2,0,0,0,0,0
11,9,2,22,0,286.0,2,72,0,0,0,0,0,0,0,0,0,0,0
7,7,3,1,333,295.5,0,4,0,0,0,0,1,3,0,0,0,0,0
7,1,4,23,334,307.5,1,7,0,0,1,0,1,3,0,0,0,0,0
9,25,0,3,110,277.5,1,44,0,3,2,0,0,0,0,0,0,0,0
7,24,5,21,1875,303.5,1,78,0,1,2,1,1,0,0,1,0,0,0
8,13,6,16,1428,303.0,2,0,0,0,0,1,1,2,0,0,0,1,0
1,16,6,6,470,278.0,0,61,0,4,2,0,0,0,0,0,1,0,0
12,7,1,5,110,277.5,0,53,0,3,2,0,0,0,0,0,0,0,0
